adf,adl,bfa,bfp,edl,fdl,fhl,gmax,gmed,gmin,grac,lg,mg,pb,pec,pl,plan,psoas,pt,pyr,qf,rf,sart,sm,sol,st,ta,tp,vi,vl,vm,adf_1,adl_1,bfa_1,bfp_1,edl_1,fdl_1,fhl_1,gmax_1,gmed_1,gmin_1,grac_1,lg_1,mg_1,pb_1,pec_1,pl_1,plan_1,psoas_1,pt_1,pyr_1,qf_1,rf_1,sart_1,sm_1,sol_1,st_1,ta_1,tp_1,vi_1,vl_1,vm_1
0.0797480509825834,0.276075225463799,0.144660157319373,0.157362211453845,0.769348462723798,0.259421048489355,0.190216201440708,0.443654761889923,0.100458674535942,0.283280929144294,0.0927233441768887,0.0693302036349993,0.242198354143198,0.919354065403321,0.370456899704845,0.121914102049565,0.0519526502136911,0.145951202469285,0.520247579797611,0.792242506922418,0.627573880265638,0.12584790363774,0.855627757086377,0.01277703623261,0.369253659878566,0.0257806144206765,0.204517478096592,0.0365752691432028,0.388396116815568,0.11612297898987,0.154314607974486,0.0385537166535463,0.104605523792167,0.0413198141621012,0.215373726919084,0.325390517445467,0.021420298864507,0.391143108804889,0.440447563853538,0.0638308847486833,0.419882090898452,0.320976138240632,0.10655207186118,0.040082169797038,0.439961157176213,0.420666851942091,0.30284360356549,0.0724098475047352,0.302633372103323,0.534624521070836,0.857064656500575,0.241880581522295,0.230860552209045,0.696952333676998,0.0100482864587927,0.297686375403717,0.0114658727640373,0.259301947547137,0.120654957007711,0.100285533982229,0.459298140850822,0.039386886091546
0.0526686945227693,0.246086898650014,0.14166192009554,0.198289599325124,0.645173786208081,0.00155601166667767,0.325147799396517,0.633098193223239,0.0825933416780554,0.47095699360201,0.0502478528664616,0.0326861505946727,0.179594342982916,0.613769769808827,0.357501930747395,0.234127410697484,0.140311074614142,0.364776200660325,0.236462650340198,0.781393211783566,0.66095106886122,0.263701227761497,0.931380009098494,0.0494846614364466,0.284382764670554,0.0350001500477779,0.426507414010112,0.0949455005786161,0.0059696682900885,0.323405971301364,0.0375198444577772,0.0392767898917394,0.571733587546938,0.277848011982287,0.120429118525335,0.819199666180528,0.0392931756818908,0.380988115035299,0.351384990149417,0.0310449638357062,0.247458254953028,0.0224645406019272,0.0163576466544142,0.443925320351129,0.475211600134007,0.276212350509843,0.484285553213996,0.00799160975401207,0.405512972473256,0.341695147431281,0.899886436355898,0.440060276470759,0.00155576849254087,0.487574156477915,0.0570234275842856,0.217708618030856,0.024601384249582,0.730437298233975,0.174386872624926,0.150070305747639,0.114275757158456,0.266954424594346
0.0389243314537235,0.24279024308496,0.347631935653515,0.174405556395674,0.598696352409331,0.31974844092941,0.0939679914293122,0.622348550409769,0.0750396193107294,0.631265804220908,0.068872261040098,0.122602093599094,0.31785304750126,0.564439445604098,0.253572949217456,0.360049156404388,0.0114476133220911,0.59958530493978,0.517051128871002,0.593987389875669,0.680267477889706,0.244726535538862,0.691269046555282,0.0160669007914973,0.378693736413998,0.0165766419604913,0.496662415036696,0.0247029807084081,0.117867527101634,0.227811418641184,0.0499326091617156,0.110261031670971,0.62959140078862,0.119997352188755,0.125915404748848,0.688439490393669,0.00939325347638135,0.302878697812426,0.416923140108173,0.0864363670569816,0.31571635250797,0.14728592325664,0.00235981328069509,0.410414805604514,0.2790566345881,0.375362484056402,0.726057037591745,0.0809555913024541,0.542102959801683,0.0880727750954702,0.99039572455919,0.596216968343717,0.0239754559547634,0.593079318623618,0.0079268761255147,0.0665234520455613,0.0346567258642423,0.677767430199236,0.230787825031061,0.250284673308099,0.303004275746547,0.014284005759858
0.0613959112770579,0.200936869289936,0.0408720180181776,0.288117465197359,0.290963358309744,0.268243893356359,0.334392009031376,0.157912973362269,0.200243804220873,0.764349985064742,0.015117793630894,0.0262564916080741,0.217558608624554,0.630976856677888,0.186512412231324,0.706621193709165,0.0201031944544793,0.867498238951296,0.542198849445415,0.410383514733458,0.564181746146165,0.0821607127655375,0.914387683957555,0.0210813100260946,0.0481002651894713,0.0222258993771496,0.249050155933765,0.451082924415841,0.0492375008059845,0.681369489415151,0.283393072600461,0.0871503985499916,0.648151071224852,0.0456347911088753,0.187472121997412,0.441107968975006,0.0742513243229559,0.345652805064131,0.320338178162724,0.11437973430824,0.4293034345561,0.0179289470109075,0.0375753380972668,0.146373711875733,0.530984692431608,0.671332676999811,0.554070389320095,0.167662662313994,0.406894734824683,0.142435486707807,0.863979848692254,0.614819590246574,0.121872427715499,0.785898276191114,0.0271637234024423,0.226282035286305,0.020691958340347,0.629659166113127,0.12810320320739,0.248200370118055,0.221361545663806,0.173686408330954
0.0581221104820413,0.143497606710201,0.107089603561366,0.26401949408929,0.412942552382828,0.209351798070168,0.440292372944452,0.208089161400278,0.14760099671359,0.811196747148656,0.0997332086006149,0.0601906006682999,0.0201965296768944,0.560683836043751,0.298682583834053,0.848501968319084,0.144705919572837,0.991119022930484,0.776549444793762,0.67584942304534,0.884367663215949,0.269666623617525,0.833964063427283,0.0116557132581544,0.0399239230996266,0.0253177721113583,0.194520521426601,0.255841264747453,0.0546905919428934,0.469554866527945,0.180751276313199,0.0331273271074513,0.253217806695743,0.0903610433685504,0.211620275163581,0.566073743788987,0.194080246528895,0.563836766501105,0.355361527282765,0.0950477194717207,0.460238381597921,0.0429477815046879,0.0386397873614711,0.101380279534126,0.607483413261573,0.520582769827406,0.710001740864269,0.129008417736422,0.783076560500206,0.42033984196514,0.723275005733526,0.878870147972349,0.104589977311372,0.702872111010645,0.00865465929564154,0.193392064318391,0.0662018810632349,0.588375466285921,0.112927169650849,0.389036335123933,0.370717846897073,0.192224876050728
0.0128916704418476,0.248191551474659,0.280963555336829,0.192651066014725,0.383101544237076,0.175882778753951,0.141464937818269,0.360806191307016,0.0983408117648851,0.823580205116247,0.0954193495942573,0.0213361665926861,0.337995881631282,0.607784222725486,0.404425184815976,0.968194750773434,0.0375582894214138,0.956716656698894,0.765932830507545,0.903004095218809,0.998301612608053,0.137434029236206,0.895918736799851,0.0114399027867137,0.104413118626754,0.0738564945252706,0.356234487939454,0.336195941316048,0.0428896967706318,0.483582031045304,0.233329265237558,0.049415622589065,0.310058561881208,0.0411997182364064,0.19386253044944,0.601184271526756,0.0159362055660139,0.586471113530388,0.618577746594307,0.0492770667506052,0.575794253971857,0.00912927443078485,0.0401560808294608,0.283214124021444,0.550572532819807,0.161649314113103,0.829259313889629,0.00968347910560724,0.501152865661922,0.501228817708501,0.804271503904134,0.752851474075104,0.189605524031676,0.720398990715469,0.142507421341656,0.248218501141865,0.0081069953031069,0.830279476374331,0.224780025981327,0.417608675252601,0.0637747314486625,0.32576658854232
0.0151841911390103,0.113036928083055,0.319504719784602,0.185471395382823,0.712338746848527,0.188171228039268,0.488124220742811,0.657956684098439,0.00548582792281278,0.87410357510256,0.0237918312718559,0.0754405366670064,0.291643516269566,0.525090912975821,0.329028279688684,0.96334598449638,0.0262847792178378,0.933317505435302,0.60806334703854,0.904418732057208,0.794765232704969,0.0692890642869626,0.585978248964257,0.0156596980728374,0.0684752054696983,0.0525648719498366,0.65368763107908,0.19346723043389,0.182187531134139,0.323587178827219,0.332668056945356,0.0333979581300168,0.24633425577106,0.246787384305762,0.188397585544321,0.603606715063602,0.128955675945876,0.689821316128829,0.309166465225745,0.0838844361081043,0.95517041994031,0.0132311338818881,0.00555683865498029,0.0372978362648822,0.541696662458114,0.068031212087744,0.93472249984963,0.188513927722625,0.436024287442045,0.650849265440504,0.805165960736181,0.775594836689236,0.0697091040824869,0.931234204524331,0.00738924803137257,0.399565535273084,0.0488537515901721,0.881542208978856,0.173560660185873,0.369307351381594,0.187774250184963,0.252568558364692
0.0454315293533965,0.354343037866094,0.0142353657346324,0.149576814316105,0.517399843419256,0.252309458392278,0.394750046581309,0.888296530728103,0.0125878852066098,0.703838565093734,0.17745590855428,0.0299191238767491,0.30914744068601,0.122997058071058,0.570954815213085,0.920116099252643,0.0237581771711644,0.665267828962479,0.800677461386554,0.934839811486084,0.95954884806427,0.0925018932903321,0.505026474829431,0.116156930321477,0.345954515319646,0.00837233220794469,0.706919239153972,0.0290105379227417,0.124469904467466,0.142078777849923,0.402915245120376,0.086131470722065,0.114713266978264,0.319049620245958,0.129819327675837,0.767956596485914,0.140686229491777,0.670322769540259,0.408484504763185,0.0188281195584698,0.70103031276972,0.0613595608025478,0.00948145915814126,0.0904093208883377,0.534664823501669,0.279629284529258,0.932733869282312,0.117944845831547,0.509369860983977,0.452296579160748,0.972684136124063,0.488607167642212,0.111806401986786,0.626842845600739,0.00880791403156707,0.714395648417274,0.0510526466327278,0.887743534931338,0.151001024706308,0.305689881311268,0.0272000536516663,0.0314132700646287
0.0152416494089299,0.217899729162224,0.0718454655412742,0.197035922418413,0.42446367581237,0.0101181948546153,0.700059302836898,0.61072815139976,0.00491780964796022,0.762343866196339,0.195493264313348,0.0858526947859874,0.0545876653919782,0.330778335340728,0.55380564738371,0.921120038817561,0.0807889498209393,0.674862407776255,0.774419705607719,0.998455586048586,0.842530922035811,0.206783517055021,0.561076565761203,0.0478125059802705,0.409464012347902,0.0257146529799346,0.88976109219614,0.0520419142116202,0.30873953999049,0.142425052869288,0.411277824016319,0.238785530815116,0.062958356279475,0.0237795690378005,0.145845348371452,0.921929391974721,0.12013672168457,0.666469916066371,0.329511019028365,0.147160497511944,0.39855748542463,0.0321549335514057,0.08136862622685,0.0521885169662322,0.329685266127943,0.26006060879609,0.890517947359056,0.143217173227515,0.27189695713567,0.468170237784995,0.979499079147033,0.747429470005274,0.0727871417173055,0.910855726394802,0.00641539272416287,0.615756461323419,0.00193545893900763,0.861215359966596,0.0732557965769072,0.0328804415207884,0.0435591762345743,0.182156373162724
0.00143174960102148,0.0486757770191602,0.139571237762982,0.237267523010599,0.609693078592433,0.0554998646415133,0.801831911719057,0.656859538423466,0.0487472846816132,0.517102228255253,0.0207612799921975,0.130940406623059,0.0108671052616429,0.00727476024715711,0.711728801022068,0.824608868929928,0.0628498144371531,0.875799373265929,0.637969843581686,0.946371833087856,0.488307281322604,0.0225608670983036,0.739428428401958,0.139011810344551,0.435271357410298,0.00109804959442154,0.861285956969312,0.16306133914138,0.395027951288808,0.442884072432496,0.0643980103381536,0.179042379279069,0.23216370646712,0.131425997521902,0.154356677469237,0.878297467229151,0.143803894001981,0.792109203400107,0.819026072608548,0.141167307936626,0.776866556942556,0.00468196938021183,0.115811921848552,0.0461048014137223,0.365706649109712,0.44528843812486,0.595092874170423,0.0358134546967552,0.515584203160768,0.615736711210558,0.771150816175584,0.865416625293052,0.0504602997508989,0.948468064392527,0.0198273837242619,0.824055212728194,0.00322482121969761,0.976499058708539,0.105450378928519,0.0735717849030734,0.0817116498864156,0.0834094910126521
0.0793928745692093,0.0815537958641523,0.0473036585959309,0.207027670101253,0.650676472395791,0.115894312770993,0.839858124677649,0.669804642939264,0.0635877561337113,0.687846814578442,0.000717563571877905,0.0814258551052362,0.0488284386891399,0.275596166258671,0.625287860648882,0.786697489440325,0.0219641504256481,0.671916394722988,0.764413171983976,0.856059629723924,0.514058871145629,0.00187631761549429,0.797897765089928,0.0429616703497524,0.550799632616845,0.0605016775305747,0.828959360073892,0.232334405346116,0.350095080159332,0.418106310066322,0.0541115254046431,0.0212424365235775,0.181120615833466,0.174162605869303,0.219543451529526,0.647694442466417,0.0794757198204128,0.729524946897473,0.787483263447081,0.0998771427809461,0.370884820582022,0.102174459606006,0.144948938488,0.00278596689460206,0.377742306553416,0.173832403213916,0.533764901948491,0.0207562186213359,0.577557918936833,0.568346136883506,0.609260762257704,0.858574627515534,0.235740482093104,0.835142337754082,0.0431042020711151,0.52416740615337,0.00974125049983549,0.605986546093399,0.0250054298256347,0.147325957872833,0.199223657188522,0.230744923687146
0.0465895121833939,0.184826696919068,0.276697104559529,0.213708473588323,0.197833912024732,0.113800655088072,0.755373889813228,0.842536496984554,0.109927468368012,0.752137151800064,0.136487392077936,0.0188371994088679,0.0374503287935812,0.702870946007736,0.62215025908645,0.945190610240861,0.0857359074738149,0.912078431037628,0.921226765105819,0.913805950332436,0.721345821022131,0.134110488598276,0.976781635901501,0.0122185691903386,0.266726317477777,0.0230328568751641,0.904758488424642,0.440956217090326,0.410880236473194,0.265974386286316,0.133202597934565,0.106631773461614,0.274160048923967,0.0929318203494293,0.174100457726394,0.545051232459358,0.0453266994668848,0.274462928695973,0.585419801040335,0.146233416775002,0.989773196718478,0.149422396745733,0.0702380450420272,0.278040056690787,0.390727187143629,0.391812603573085,0.684758557988,0.0379541372481927,0.640124486522495,0.836817869605248,0.710998962252482,0.994101989414457,0.0966702650433029,0.933667304347595,0.00832699326607547,0.386151629948129,0.0323593860095003,0.638238249004377,0.294646550403883,0.155626387643536,0.40580818037093,0.0495428805722941
0.0346243599992988,0.194428273156273,0.0479323095842447,0.238874145089058,0.0461974508047444,0.00714795488060951,0.654143784202884,0.858621089538312,0.0185459275477443,0.971172047165685,0.0243795495745389,0.0532838327449379,0.0202777816329042,0.668292892144769,0.73527351789266,0.847379487300809,0.0347961126077438,0.616381424241779,0.840286537082217,0.983072497356246,0.615737258951032,0.213215247600655,0.903777179911421,0.032732210875513,0.357668505865026,0.0662619565848876,0.691157820835518,0.297937790521282,0.313067494058003,0.237608128506655,0.428276836832251,0.00637311574067205,0.455887160628503,0.0346704422078113,0.276461433258439,0.343318571001769,0.261491889143318,0.326572582272308,0.368458198472138,0.168193269215058,0.981088635962821,0.16052278295323,0.0346228657230469,0.231266314427413,0.345380264663673,0.333179459359447,0.652042575856758,0.122808876747507,0.866681971259066,0.985669845239812,0.631561388065014,0.786070255506974,0.100832511082408,0.929197705579327,0.0350198351723383,0.341161916159092,0.00573277158972243,0.988234055481068,0.26205588119141,0.779296350880163,0.621956051313096,0.0526610638112051
0.165454510925066,0.100704899409921,0.155083903525194,0.1796057146572,0.0436110351873809,0.00134542688997124,0.417679620493991,0.819460977509426,0.102111483757465,0.718857411306296,0.0502716466491557,0.0141584467649966,0.195595506402967,0.590171836958424,0.514087827705919,0.754176379912393,0.0321595095939759,0.674805988983702,0.656013493455594,0.976092710281946,0.449303281859543,0.0605598690713792,0.930034743162464,0.00103632269935025,0.421925955499657,0.033291950294923,0.864854128852188,0.468662124357714,0.482683187834861,0.184408589137536,0.151172153381939,0.0291212373964444,0.413555197633009,0.00103078120361124,0.276353866571078,0.292150748554117,0.28567337246195,0.281409798897567,0.517897780996566,0.168092540413717,0.810075640499841,0.117686174508803,0.0159279938822256,0.387879468957053,0.282148470068285,0.246611964793278,0.709415237020966,0.00743424437571406,0.774222915780531,0.978661971838251,0.532314519474107,0.678260540253463,0.16934763124185,0.971067294291669,0.0370620659308743,0.329055771802969,0.0248812439268279,0.968035369340108,0.335073217463821,0.428815064495034,0.673859126915152,0.116163603247462
0.160160673621659,0.0795858643090643,0.169040279968986,0.171468625478095,0.0334268428171092,0.152810601368472,0.439935244362044,0.57591847215665,0.127958884099606,0.808878540658651,0.106229836191208,0.0220655143473076,0.286098390443735,0.354489612781053,0.518332174577902,0.826671456842913,0.0292967593668817,0.618135255311825,0.898096875045268,0.814669317903871,0.576203863856093,0.213858412967033,0.90181663956469,0.0294111541822205,0.0626048892546172,0.0107690622344013,0.956361277166222,0.3662724840389,0.527564501748078,0.0835975582058262,0.0437882557275665,0.0559396460403252,0.247774705980707,0.290682446883081,0.218427905130321,0.218022332807962,0.376011747067468,0.293296526010895,0.0848557225154983,0.194760161806048,0.952823933135516,0.0248696379438135,0.0778755491888198,0.246666962297191,0.323098482718095,0.215099674153515,0.76808856207561,0.046804477029152,0.762491960120825,0.905614546625452,0.478840820144092,0.745956102043173,0.0866260883303772,0.963951740232716,0.00699675339878481,0.357409883247346,0.015084967460375,0.951774103313273,0.236132338410409,0.151222093182372,0.437016963585551,0.167287413068614
0.0929207856765425,0.488149054606099,0.124845157183755,0.192075217261939,0.443712325757248,0.224198187572103,0.571241495793279,0.548141762579056,0.134081729000161,0.799468454606732,0.127236119652887,0.0586020526297364,0.225467343272792,0.380821102481296,0.43211656128971,0.546948605915294,0.0221680434678652,0.754221325477166,0.842210840616719,0.832077461645064,0.688048852356961,0.00714034922904103,0.801829908291825,0.00305134860571278,0.192134035434122,0.0104358599187496,0.819883324517684,0.240429276971714,0.334119848506817,0.345344275937653,0.18694203188737,0.105508025706017,0.114546496840996,0.0119608861641434,0.197248328141072,0.280896379317549,0.0405234888363946,0.185645958899096,0.0949743790186282,0.138119347591649,0.772121759751402,0.090799808260742,0.27389069466336,0.0949417388359113,0.298898574138465,0.105163920062513,0.351325639875463,0.00809818495605452,0.626837803481902,0.977249961596825,0.88061694755065,0.884614772243262,0.0232172896364212,0.857137927620107,0.0807106144721293,0.622658133098625,0.00752899221939432,0.811498206491209,0.0127934117233227,0.357098563231515,0.414908029877966,0.145549815190833
